6	1	6		10.3548	LMS	72.32%	VP	27.68%
6	2	6		11.5765	VP	58.34%	LMS	41.66%
6	3	6		9.0923	VP	82.99%	LMS	17.01%
6	4	6		4.875	VP	96.02%	LMS	3.98%
6	5	6		1.388	VP	99.75%	LMS	0.25%
6	1	7		12.276	LMS	79.99%	VP	20.01%
6	2	7		15.4013	LMS	54.75%	VP	45.25%
6	3	7		14.5936	VP	69.57%	LMS	30.43%
6	4	7		10.1126	VP	87.94%	LMS	12.06%
6	5	7		5.0505	VP	97.21%	LMS	2.79%
6	6	7		1.3939	VP	99.9%	LMS	0.1%
6	1	8		13.676	LMS	85.95%	VP	14.05%
6	2	8		19.0103	LMS	65.74%	VP	34.26%
6	3	8		19.7454	VP	56.53%	LMS	43.47%
6	4	8		16.6328	VP	76.68%	LMS	23.32%
6	5	8		10.8557	VP	90.86%	LMS	9.14%
6	6	8		5.1655	VP	97.88%	LMS	2.12%
6	7	8		1.4116	VP	99.93%	LMS	0.07%
6	1	9		15.222	LMS	88.82%	VP	11.18%
6	2	9		22.1625	LMS	73.93%	VP	26.07%
6	3	9		25.0167	LMS	54.74%	VP	45.26%
6	4	9		23.6685	VP	64.48%	LMS	35.52%
6	5	9		18.4995	VP	80.97%	LMS	19.03%
6	6	9		11.8083	VP	92.09%	LMS	7.91%
6	7	9		5.2631	VP	98.47%	LMS	1.53%
6	8	9		1.4176	VP	99.93%	LMS	0.07%
6	1	10		16.1913	LMS	91.8%	VP	8.2%
6	2	10		24.8444	LMS	80.33%	VP	19.67%
6	3	10		29.0313	LMS	64.56%	VP	35.44%
6	4	10		30.2998	VP	52.35%	LMS	47.65%
6	5	10		26.4601	VP	70.2%	LMS	29.8%
6	6	10		20.1349	VP	84.08%	LMS	15.92%
6	7	10		12.4218	VP	93.19%	LMS	6.81%
6	8	10		5.4692	VP	98.82%	LMS	1.18%
6	9	10		1.4367	VP	99.92%	LMS	0.08%
7	1	5		8.6953	LMS	53.42%	VP	46.58%
7	2	5		7.568	VP	79.93%	LMS	20.07%
7	3	5		4.0761	VP	96.21%	LMS	3.79%
7	4	5		1.2388	VP	99.88%	LMS	0.12%
7	1	6		11.2391	LMS	65.35%	VP	34.65%
7	2	6		11.846	VP	64.79%	LMS	35.21%
7	3	6		8.6065	VP	88.4%	LMS	11.6%
7	4	6		4.194	VP	98.07%	LMS	1.93%
7	5	6		1.242	VP	99.96%	LMS	0.04%
7	1	7		13.3359	LMS	75.06%	VP	24.94%
7	2	7		16.2642	VP	51.89%	LMS	48.11%
7	3	7		14.0634	VP	76.81%	LMS	23.19%
7	4	7		9.2806	VP	92.09%	LMS	7.91%
7	5	7		4.3913	VP	98.54%	LMS	1.46%
7	6	7		1.2555	VP	99.93%	LMS	0.07%
7	1	8		15.3518	LMS	81.62%	VP	18.38%
7	2	8		20.1689	LMS	59.54%	VP	40.46%
7	3	8		20.06	VP	63.19%	LMS	36.81%
7	4	8		15.6999	VP	82.49%	LMS	17.51%
7	5	8		9.7763	VP	94.1%	LMS	5.9%
7	6	8		4.4494	VP	99.02%	LMS	0.98%
7	7	8		1.2685	VP	99.98%	LMS	0.02%
7	1	9		17.0416	LMS	86.87%	VP	13.13%
7	2	9		23.7829	LMS	68.75%	VP	31.25%
7	3	9		25.7199	VP	52.25%	LMS	47.75%
7	4	9		23.3128	VP	70.06%	LMS	29.94%
7	5	9		17.2523	VP	86.33%	LMS	13.67%
7	6	9		10.307	VP	95.44%	LMS	4.56%
7	7	9		4.5795	VP	99.23%	LMS	0.77%
7	8	9		1.2467	VP	100.0%		0.0%
7	1	10		18.1067	LMS	90.04%	VP	9.96%
7	2	10		27.035	LMS	76.95%	VP	23.05%
7	3	10		31.3211	LMS	59.13%	VP	40.87%
7	4	10		30.3543	VP	59.56%	LMS	40.44%
7	5	10		25.8205	VP	76.14%	LMS	23.86%
7	6	10		18.3	VP	88.87%	LMS	11.13%
7	7	10		10.9482	VP	95.87%	LMS	4.13%
7	8	10		4.6396	VP	99.35%	LMS	0.65%
7	9	10		1.2502	VP	100.0%		0.0%
